Id_x,TweetId,Url,ExpandedUrl_x,DisplayUrl,UserId,NewsId,ExpandedUrl_y,ShortUrl,SourceUrl
1712852,9915836496084992,http://is.gd/i2pfD,http://is.gd/i2pfD,http://is.gd/i2pfD,21478415,2974,http://is.gd/i2pfD,http://is.gd/i2pfD,http://is.gd
1712853,9915836496084992,http://yfrog.com/2hcndqj,http://yfrog.com/2hcndqj,http://yfrog.com/2hcndqj,21478415,2975,http://yfrog.com/2hcndqj,http://yfrog.com/2hcndqj,http://yfrog.com
1713019,9916474873352194,http://is.gd/i2pDl,http://is.gd/i2pDl,http://is.gd/i2pDl,21478415,2989,http://is.gd/i2pDl,http://is.gd/i2pDl,http://is.gd
1713020,9916474873352194,http://yfrog.com/jprmy0j,http://yfrog.com/jprmy0j,http://yfrog.com/jprmy0j,21478415,2990,http://yfrog.com/jprmy0j,http://yfrog.com/jprmy0j,http://yfrog.com
1713026,9916529516748800,http://tl.gd/78e7kr,http://tl.gd/78e7kr,http://tl.gd/78e7kr,181127761,2991,http://tl.gd/78e7kr,http://tl.gd/78e7kr,http://tl.gd
1713087,9916782584274944,http://bit.ly/fm2F3t,http://bit.ly/fm2F3t,http://bit.ly/fm2F3t,213623879,2997,http://bit.ly/fm2F3t,http://bit.ly/fm2F3t,http://bit.ly
1713121,9916970702995456,http://www.three.com,http://www.three.com,http://www.three.com,35743374,3002,http://www.three.com,http://www.three.com,http://www.three.com
1713137,9917053385310208,http://nyti.ms/f4WbRY,http://nyti.ms/f4WbRY,http://nyti.ms/f4WbRY,176051496,3004,http://nyti.ms/f4WbRY,http://nyti.ms/f4WbRY,http://nyti.ms
1713138,9917054240956416,http://nyti.ms/gu6EvM,http://nyti.ms/gu6EvM,http://nyti.ms/gu6EvM,9567382,3005,http://nyti.ms/gu6EvM,http://nyti.ms/gu6EvM,http://nyti.ms
1713139,9917054240956417,http://nyti.ms/e7LOa6,http://nyti.ms/e7LOa6,http://nyti.ms/e7LOa6,176051496,3006,http://nyti.ms/e7LOa6,http://nyti.ms/e7LOa6,http://nyti.ms
1713309,9917617997348864,http://bit.ly/dU9wmG,http://bit.ly/dU9wmG,http://bit.ly/dU9wmG,103415179,3031,http://bit.ly/dU9wmG,http://bit.ly/dU9wmG,http://bit.ly
1713345,9917702072180736,http://goo.gl/6OZf3,http://goo.gl/6OZf3,http://goo.gl/6OZf3,84622495,3037,http://goo.gl/6OZf3,http://goo.gl/6OZf3,http://goo.gl
1713391,9917797178015744,http://is.gd/i2q3d,http://is.gd/i2q3d,http://is.gd/i2q3d,21478415,3043,http://is.gd/i2q3d,http://is.gd/i2q3d,http://is.gd
1713392,9917797178015744,http://yfrog.com/b991j0j,http://yfrog.com/b991j0j,http://yfrog.com/b991j0j,21478415,3044,http://yfrog.com/b991j0j,http://yfrog.com/b991j0j,http://yfrog.com
1713393,9917797178015744,http://yfrog.com/bfmkf0j,http://yfrog.com/bfmkf0j,http://yfrog.com/bfmkf0j,21478415,3045,http://yfrog.com/bfmkf0j,http://yfrog.com/bfmkf0j,http://yfrog.com
1713501,9917973405900800,http://goo.gl/news/CrKT,http://goo.gl/news/CrKT,http://goo.gl/news/CrKT,11966392,3056,http://goo.gl/news/CrKT,http://goo.gl/news/CrKT,http://goo.gl
1713581,9918145405919232,http://goo.gl/news/yJHo,http://goo.gl/news/yJHo,http://goo.gl/news/yJHo,11966392,3066,http://goo.gl/news/yJHo,http://goo.gl/news/yJHo,http://goo.gl
1713588,9918163261067264,http://goo.gl/fb/aL8AL,http://goo.gl/fb/aL8AL,http://goo.gl/fb/aL8AL,9567382,3070,http://goo.gl/fb/aL8AL,http://goo.gl/fb/aL8AL,http://goo.gl
1713589,9918165379194881,http://goo.gl/fb/8Nzxm,http://goo.gl/fb/8Nzxm,http://goo.gl/fb/8Nzxm,9567382,3071,http://goo.gl/fb/8Nzxm,http://goo.gl/fb/8Nzxm,http://goo.gl
1713590,9918168071938048,http://goo.gl/fb/cI5hf,http://goo.gl/fb/cI5hf,http://goo.gl/fb/cI5hf,9567382,3072,http://goo.gl/fb/cI5hf,http://goo.gl/fb/cI5hf,http://goo.gl
1713688,9918347160330240,http://goo.gl/news/pjmj,http://goo.gl/news/pjmj,http://goo.gl/news/pjmj,11966392,3080,http://goo.gl/news/pjmj,http://goo.gl/news/pjmj,http://goo.gl
1713760,9918520691261440,http://goo.gl/news/3SPQ,http://goo.gl/news/3SPQ,http://goo.gl/news/3SPQ,11966392,3085,http://goo.gl/news/3SPQ,http://goo.gl/news/3SPQ,http://goo.gl
1713783,9918653227081728,http://j.mp/d6Hh6v,http://j.mp/d6Hh6v,http://j.mp/d6Hh6v,173320942,3089,http://j.mp/d6Hh6v,http://j.mp/d6Hh6v,http://j.mp
1713796,9918710328332288,"http://www.ynetnews.com/articles/0,7340,L-3992538,00.html","http://www.ynetnews.com/articles/0,7340,L-3992538,00.html","http://www.ynetnews.com/articles/0,7340,L-3992538,00.html",11966392,3090,"http://www.ynetnews.com/articles/0,7340,L-3992538,00.html","http://www.ynetnews.com/articles/0,7340,L-3992538,00.html",http://www.ynetnews.com
1713797,9918713255956480,http://bit.ly/idCIgO,http://bit.ly/idCIgO,http://bit.ly/idCIgO,87081989,3091,http://bit.ly/idCIgO,http://bit.ly/idCIgO,http://bit.ly
1713825,9918814904918016,http://goo.gl/news/KWvg,http://goo.gl/news/KWvg,http://goo.gl/news/KWvg,11966392,3094,http://goo.gl/news/KWvg,http://goo.gl/news/KWvg,http://goo.gl
1713846,9916689932095489,http://bbc.in/gezPO3,http://bbc.in/gezPO3,http://bbc.in/gezPO3,742143,3097,http://bbc.in/gezPO3,http://bbc.in/gezPO3,http://bbc.in
1713846,9916689932095489,http://bbc.in/gezPO3,http://bbc.in/gezPO3,http://bbc.in/gezPO3,742143,8340,http://bbc.in/gezPO3,http://bbc.in/gezPO3,http://bbc.in
1713863,9918972417802240,http://goo.gl/news/UiSy,http://goo.gl/news/UiSy,http://goo.gl/news/UiSy,11966392,3099,http://goo.gl/news/UiSy,http://goo.gl/news/UiSy,http://goo.gl
1713903,9919178827894784,http://yfrog.com/n82vh0j,http://yfrog.com/n82vh0j,http://yfrog.com/n82vh0j,21478415,3101,http://yfrog.com/n82vh0j,http://yfrog.com/n82vh0j,http://yfrog.com
1713906,9919232414326784,http://goo.gl/news/sfJx,http://goo.gl/news/sfJx,http://goo.gl/news/sfJx,11966392,3102,http://goo.gl/news/sfJx,http://goo.gl/news/sfJx,http://goo.gl
1713951,9919412475793409,http://n.itsdannyg.com/9825,http://n.itsdannyg.com/9825,http://n.itsdannyg.com/9825,189689466,3108,http://n.itsdannyg.com/9825,http://n.itsdannyg.com/9825,http://n.itsdannyg.com
1713955,9919468448776194,http://tribune.com,http://tribune.com,http://tribune.com,11966392,3110,http://tribune.com,http://tribune.com,http://tribune.com
1713975,9919572480102401,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,21352313,2788,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,http://bbc.in
1713975,9919572480102401,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,21352313,7191,http://bbc.in/ijr3ml,http://bbc.in/ijr3ml,http://bbc.in
1714029,9919855134248961,http://tl.gd/78ed8f,http://tl.gd/78ed8f,http://tl.gd/78ed8f,181127761,3113,http://tl.gd/78ed8f,http://tl.gd/78ed8f,http://tl.gd
1714141,9920178456363008,http://tl.gd/78ednt,http://tl.gd/78ednt,http://tl.gd/78ednt,21352313,3122,http://tl.gd/78ednt,http://tl.gd/78ednt,http://tl.gd
1714339,9920592660660225,http://dlvr.it/9WCxK,http://dlvr.it/9WCxK,http://dlvr.it/9WCxK,57869243,3135,http://dlvr.it/9WCxK,http://dlvr.it/9WCxK,http://dlvr.it
1714343,9920597849018368,http://dlvr.it/9WCxy,http://dlvr.it/9WCxy,http://dlvr.it/9WCxy,57869243,3138,http://dlvr.it/9WCxy,http://dlvr.it/9WCxy,http://dlvr.it
1714346,9920602752155648,http://dlvr.it/9WCyD,http://dlvr.it/9WCyD,http://dlvr.it/9WCyD,57869243,3141,http://dlvr.it/9WCyD,http://dlvr.it/9WCyD,http://dlvr.it
1714412,9920741134835712,http://zdmann.blogspot.com/2010/06/blog-post_6664.html,http://zdmann.blogspot.com/2010/06/blog-post_6664.html,http://zdmann.blogspot.com/2010/06/blog-post_6664.html,212979011,3150,http://zdmann.blogspot.com/2010/06/blog-post_6664.html,http://zdmann.blogspot.com/2010/06/blog-post_6664.html,http://zdmann.blogspot.com
1714474,9920927164796928,http://tl.gd/78ef37,http://tl.gd/78ef37,http://tl.gd/78ef37,181127761,3155,http://tl.gd/78ef37,http://tl.gd/78ef37,http://tl.gd
1714638,9921388148162560,http://www.etiquettehell.com/?p=851,http://www.etiquettehell.com/?p=851,http://www.etiquettehell.com/?p=851,159214949,3169,http://www.etiquettehell.com/?p=851,http://www.etiquettehell.com/?p=851,http://www.etiquettehell.com
1714766,9921760312954880,http://tl.gd/78egia,http://tl.gd/78egia,http://tl.gd/78egia,181127761,3182,http://tl.gd/78egia,http://tl.gd/78egia,http://tl.gd
1714798,9921888566386688,http://t.co/UyIN3Pj,http://t.co/UyIN3Pj,http://t.co/UyIN3Pj,212979011,3188,http://t.co/UyIN3Pj,http://t.co/UyIN3Pj,http://t.co
1714855,9922109501349888,http://ow.ly/3i1Lf,http://ow.ly/3i1Lf,http://ow.ly/3i1Lf,17542265,3191,http://ow.ly/3i1Lf,http://ow.ly/3i1Lf,http://ow.ly
1714922,9922372559704064,http://engt.co/frugD1,http://engt.co/frugD1,http://engt.co/frugD1,103415179,3200,http://engt.co/frugD1,http://engt.co/frugD1,http://engt.co
1714926,9922409633157120,http://tl.gd/78ehos,http://tl.gd/78ehos,http://tl.gd/78ehos,60472240,3201,http://tl.gd/78ehos,http://tl.gd/78ehos,http://tl.gd
1714982,9922619910397952,http://ow.ly/3i1NB,http://ow.ly/3i1NB,http://ow.ly/3i1NB,17542265,3208,http://ow.ly/3i1NB,http://ow.ly/3i1NB,http://ow.ly
1714988,9922660737744896,http://is.gd/i2t3I,http://is.gd/i2t3I,http://is.gd/i2t3I,21478415,3210,http://is.gd/i2t3I,http://is.gd/i2t3I,http://is.gd
1715056,9922869647638528,http://tl.gd/78eikn,http://tl.gd/78eikn,http://tl.gd/78eikn,181127761,3216,http://tl.gd/78eikn,http://tl.gd/78eikn,http://tl.gd
1715058,9922878875111424,http://ow.ly/3i1Pu,http://ow.ly/3i1Pu,http://ow.ly/3i1Pu,17542265,3217,http://ow.ly/3i1Pu,http://ow.ly/3i1Pu,http://ow.ly
1715080,9922911989145601,http://tl.gd/78eimi,http://tl.gd/78eimi,http://tl.gd/78eimi,138535568,3220,http://tl.gd/78eimi,http://tl.gd/78eimi,http://tl.gd
1715166,9923184853782528,http://ow.ly/3i1QE,http://ow.ly/3i1QE,http://ow.ly/3i1QE,17542265,3228,http://ow.ly/3i1QE,http://ow.ly/3i1QE,http://ow.ly
1715174,9923195243069440,http://n.itsdannyg.com/9826,http://n.itsdannyg.com/9826,http://n.itsdannyg.com/9826,189689466,3229,http://n.itsdannyg.com/9826,http://n.itsdannyg.com/9826,http://n.itsdannyg.com
1715237,9923383722516480,http://is.gd/i2toS,http://is.gd/i2toS,http://is.gd/i2toS,21478415,3236,http://is.gd/i2toS,http://is.gd/i2toS,http://is.gd
1715279,9923488865325056,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675397523.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675397523.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675397523.html,97936003,3238,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675397523.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675397523.html,http://www.ansa.it
1715291,9923529826893824,http://ow.ly/3i1S9,http://ow.ly/3i1S9,http://ow.ly/3i1S9,17542265,3240,http://ow.ly/3i1S9,http://ow.ly/3i1S9,http://ow.ly
1715329,9923597279690753,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,97936003,3243,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it
1715329,9923597279690753,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,97936003,18083,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it
1715329,9923597279690753,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,97936003,23715,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html,http://www.ansa.it
1715330,9923623791890432,http://tl.gd/78ejtl,http://tl.gd/78ejtl,http://tl.gd/78ejtl,60472240,3244,http://tl.gd/78ejtl,http://tl.gd/78ejtl,http://tl.gd
1715351,9923661838417920,http://tl.gd/78ek0f,http://tl.gd/78ek0f,http://tl.gd/78ek0f,138535568,3247,http://tl.gd/78ek0f,http://tl.gd/78ek0f,http://tl.gd
1715371,9923689877348352,http://is.gd/i2tyF,http://is.gd/i2tyF,http://is.gd/i2tyF,21478415,3248,http://is.gd/i2tyF,http://is.gd/i2tyF,http://is.gd
1715372,9923702309261312,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/30/visualizza_new.html_1675330964.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/30/visualizza_new.html_1675330964.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/30/visualizza_new.html_1675330964.html,97936003,3249,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/30/visualizza_new.html_1675330964.html,http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/30/visualizza_new.html_1675330964.html,http://www.ansa.it
1715389,9923792323219456,http://ow.ly/3i1TO,http://ow.ly/3i1TO,http://ow.ly/3i1TO,17542265,3252,http://ow.ly/3i1TO,http://ow.ly/3i1TO,http://ow.ly
1715395,9923849609019392,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,97936003,3254,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it
1715395,9923849609019392,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,97936003,18109,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it
1715395,9923849609019392,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,97936003,23738,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/28/visualizza_new.html_1676255634.html,http://www.ansa.it
1715410,9923904374046720,http://www.ansa.it/web/notizie/rubriche/cinema/2010/11/29/visualizza_new.html_1675427987.html,http://www.ansa.it/web/notizie/rubriche/cinema/2010/11/29/visualizza_new.html_1675427987.html,http://www.ansa.it/web/notizie/rubriche/cinema/2010/11/29/visualizza_new.html_1675427987.html,97936003,3257,http://www.ansa.it/web/notizie/rubriche/cinema/2010/11/29/visualizza_new.html_1675427987.html,http://www.ansa.it/web/notizie/rubriche/cinema/2010/11/29/visualizza_new.html_1675427987.html,http://www.ansa.it
1715414,9923978562904064,http://www.ansa.it/web/notizie/rubriche/economia/2010/11/29/visualizza_new.html_1675484909.html,http://www.ansa.it/web/notizie/rubriche/economia/2010/11/29/visualizza_new.html_1675484909.html,http://www.ansa.it/web/notizie/rubriche/economia/2010/11/29/visualizza_new.html_1675484909.html,97936003,3258,http://www.ansa.it/web/notizie/rubriche/economia/2010/11/29/visualizza_new.html_1675484909.html,http://www.ansa.it/web/notizie/rubriche/economia/2010/11/29/visualizza_new.html_1675484909.html,http://www.ansa.it
1715415,9923998674591744,http://tl.gd/78ekkj,http://tl.gd/78ekkj,http://tl.gd/78ekkj,181127761,3259,http://tl.gd/78ekkj,http://tl.gd/78ekkj,http://tl.gd
1715422,9924009810464768,http://tl.gd/78ekli,http://tl.gd/78ekli,http://tl.gd/78ekli,60472240,3261,http://tl.gd/78ekli,http://tl.gd/78ekli,http://tl.gd
1715434,9924054714683392,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,97936003,3263,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it
1715434,9924054714683392,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,97936003,18093,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/12/01/visualizza_new.html_1675250264.html,http://www.ansa.it
1715443,9924120573644800,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,97936003,3267,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it
1715443,9924120573644800,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,97936003,18097,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it/web/notizie/rubriche/cronaca/2010/11/30/visualizza_new.html_1675420427.html,http://www.ansa.it
1715513,9924409963847680,http://tl.gd/78ele2,http://tl.gd/78ele2,http://tl.gd/78ele2,60472240,3274,http://tl.gd/78ele2,http://tl.gd/78ele2,http://tl.gd
1715548,9924488137285632,http://goo.gl/fb/4Lh1N,http://goo.gl/fb/4Lh1N,http://goo.gl/fb/4Lh1N,9567382,3280,http://goo.gl/fb/4Lh1N,http://goo.gl/fb/4Lh1N,http://goo.gl
1715559,9924503656210432,http://yfrog.com/3zqxe01j,http://yfrog.com/3zqxe01j,http://yfrog.com/3zqxe01j,21478415,3281,http://yfrog.com/3zqxe01j,http://yfrog.com/3zqxe01j,http://yfrog.com
1715609,9924370138923008,http://bbc.in/dQQySk,http://bbc.in/dQQySk,http://bbc.in/dQQySk,742143,3284,http://bbc.in/dQQySk,http://bbc.in/dQQySk,http://bbc.in
1715610,9924681712799744,http://bbc.in/dQQySk,http://bbc.in/dQQySk,http://bbc.in/dQQySk,181107657,3284,http://bbc.in/dQQySk,http://bbc.in/dQQySk,http://bbc.in
1715618,9924372554850304,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,742143,3285,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715618,9924372554850304,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,742143,8307,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715619,9924696191533057,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,20745573,3285,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715619,9924696191533057,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,20745573,8307,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715626,9924369400733698,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,742143,3287,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in
1715626,9924369400733698,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,742143,7620,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in
1715627,9924712717094912,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,181107657,3287,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in
1715627,9924712717094912,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,181107657,7620,http://bbc.in/ggIEhu,http://bbc.in/ggIEhu,http://bbc.in
1715648,9924797463011328,http://tl.gd/78em4a,http://tl.gd/78em4a,http://tl.gd/78em4a,138535568,3291,http://tl.gd/78em4a,http://tl.gd/78em4a,http://tl.gd
1715676,9924842958626816,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,27761892,3294,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,http://bit.ly
1715676,9924842958626816,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,27761892,15712,http://bit.ly/a2Ilu7,http://bit.ly/a2Ilu7,http://bit.ly
1715686,9924878014611456,http://tl.gd/78em9d,http://tl.gd/78em9d,http://tl.gd/78em9d,60472240,3295,http://tl.gd/78em9d,http://tl.gd/78em9d,http://tl.gd
1715774,9925184660180992,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,60472240,3285,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715774,9925184660180992,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,60472240,8307,http://bbc.in/f5ITAh,http://bbc.in/f5ITAh,http://bbc.in
1715838,9925424918302720,http://tl.gd/78enai,http://tl.gd/78enai,http://tl.gd/78enai,181127761,3309,http://tl.gd/78enai,http://tl.gd/78enai,http://tl.gd
1716016,9925889861099520,http://blog.trendmicro.com/?p,http://blog.trendmicro.com/?p,http://blog.trendmicro.com/?p,103979872,3326,http://blog.trendmicro.com/?p,http://blog.trendmicro.com/?p,http://blog.trendmicro.com
1716258,9926613676331008,http://tinyurl.com/2v7emw7,http://tinyurl.com/2v7emw7,http://tinyurl.com/2v7emw7,9466892,3352,http://tinyurl.com/2v7emw7,http://tinyurl.com/2v7emw7,http://tinyurl.com
1716262,9926619225395200,http://dlvr.it/9WHLn,http://dlvr.it/9WHLn,http://dlvr.it/9WHLn,57869243,3354,http://dlvr.it/9WHLn,http://dlvr.it/9WHLn,http://dlvr.it
1716263,9926621788119040,http://dlvr.it/9WHLx,http://dlvr.it/9WHLx,http://dlvr.it/9WHLx,57869243,3355,http://dlvr.it/9WHLx,http://dlvr.it/9WHLx,http://dlvr.it
1716271,9926626800308224,http://dlvr.it/9WHMR,http://dlvr.it/9WHMR,http://dlvr.it/9WHMR,57869243,3357,http://dlvr.it/9WHMR,http://dlvr.it/9WHMR,http://dlvr.it
1716311,9926718953365504,http://is.gd/,http://is.gd/,http://is.gd/,149514724,8263,http://is.gd/,http://is.gd/,http://is.gd
1716311,9926718953365504,http://is.gd/,http://is.gd/,http://is.gd/,149514724,20515,http://is.gd/,http://is.gd/,http://is.gd
1716355,9926865418457088,http://bit.ly/ik1Ocn,http://bit.ly/ik1Ocn,http://bit.ly/ik1Ocn,9466892,3365,http://bit.ly/ik1Ocn,http://bit.ly/ik1Ocn,http://bit.ly
1716358,9926883055505408,http://bit.ly/gFYfWc,http://bit.ly/gFYfWc,http://bit.ly/gFYfWc,9466892,3366,http://bit.ly/gFYfWc,http://bit.ly/gFYfWc,http://bit.ly
1716376,9926979692273664,http://n.itsdannyg.com/9827,http://n.itsdannyg.com/9827,http://n.itsdannyg.com/9827,189689466,3368,http://n.itsdannyg.com/9827,http://n.itsdannyg.com/9827,http://n.itsdannyg.com
1716394,9927119282896896,http://on.msnbc.com/i4A0JN,http://on.msnbc.com/i4A0JN,http://on.msnbc.com/i4A0JN,49761640,3371,http://on.msnbc.com/i4A0JN,http://on.msnbc.com/i4A0JN,http://on.msnbc.com
1716506,9927392747323392,http://www.ansa.it/web/notizie/videostory/primopiano/2010/12/01/visualizza_new.html_1675272431.html,http://www.ansa.it/web/notizie/videostory/primopiano/2010/12/01/visualizza_new.html_1675272431.html,http://www.ansa.it/web/notizie/videostory/primopiano/2010/12/01/visualizza_new.html_1675272431.html,97936003,3385,http://www.ansa.it/web/notizie/videostory/primopiano/2010/12/01/visualizza_new.html_1675272431.html,http://www.ansa.it/web/notizie/videostory/primopiano/2010/12/01/visualizza_new.html_1675272431.html,http://www.ansa.it
1716510,9927398510297088,http://bit.ly/fLHXfP,http://bit.ly/fLHXfP,http://bit.ly/fLHXfP,138535568,3387,http://bit.ly/fLHXfP,http://bit.ly/fLHXfP,http://bit.ly
1716541,9927481922428928,http://www.ansa.it/web/notizie/photostory/curiosita/2010/11/30/visualizza_new.html_1675398416.html,http://www.ansa.it/web/notizie/photostory/curiosita/2010/11/30/visualizza_new.html_1675398416.html,http://www.ansa.it/web/notizie/photostory/curiosita/2010/11/30/visualizza_new.html_1675398416.html,97936003,3389,http://www.ansa.it/web/notizie/photostory/curiosita/2010/11/30/visualizza_new.html_1675398416.html,http://www.ansa.it/web/notizie/photostory/curiosita/2010/11/30/visualizza_new.html_1675398416.html,http://www.ansa.it
