index,UserId,TimeStamp,Text,Extracted_Links,Tokens,TopicInterests
503,15982861,2,LIVE COVERAGE: Julian Assange Holds Online Chat http://read.bi/hJmstm,['http://read.bi/hJmstm'],"['live', 'coverage', 'julian', 'assange', 'holds', 'online', 'chat']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
547,16334480,0,"Drive safely, everyone - rain and gusty in the east, snowy and slippery in the Great Lakes. RT @jimsciuttoABC: In praise of mothers (and ambulance drivers). My tribute to my wife and our surprise home birth http://thebea.st/hFQbRA",['http://thebea.st/hFQbRA'],"['drive', 'safely', 'rain', 'gusty', 'east', 'snowy', 'slippery', 'great', 'lakes', 'praise', 'mothers', 'ambulance', 'drivers', 'tribute', 'wife', 'surprise', 'birth']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.978]"
548,16334480,1,Want to see! RT @eurocontrol: Send in personal pix of airports/planes in snow across Europe - we'll publish them on FB & vote for best!,[],"['send', 'personal', 'pix', 'snow', 'europe', 'publish', 'vote']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
549,16334480,2,@HirokoTabuchi thank you! I wld love to come to Tokyo/Japan in 2011. Luke had so much fun meeting u.,[],"['wld', 'love', 'tokyojapan', 'luke', 'fun', 'meeting']","[0.0, 0.0, 0.0, 0.939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
551,16337999,0,US deficit panel plan seeks deeper cuts [Financial Times] http://bzbx.us/8Bj #Deficit #Panel via buzzbox.com Saturday Night Live - Update Favorites: 11/20/10 - Video - NBC.com - http://goo.gl/3IXQI Stewart To Julian Assange: 'Stop With The Drama' (VIDEO) http://huff.to/hgq6sY via @huffingtonpost Report: Britney Spears Beaten Up by Boyfriend? [Extra TV] http://bzbx.us/6Cj #JasonTrawick #Star via buzzbox.com DISMISSED: Federal Judge Rejects Health Care Challenge http://huff.to/fMFrtq via @huffingtonpost,"['http://bzbx.us/8Bj', 'http://goo.gl/3IXQI', 'http://huff.to/hgq6sY', 'http://bzbx.us/6Cj', 'http://huff.to/fMFrtq']","['deficit', 'panel', 'plan', 'seeks', 'deeper', 'cuts', 'financial', 'times', 'deficit', 'panel', 'buzzboxcom', 'saturday', 'night', 'live', 'update', 'favorites', 'video', 'nbccom', 'stewart', 'julian', 'assange', 'drama', 'video', 'report', 'britney', 'spears', 'beaten', 'boyfriend', 'extra', 'star', 'buzzboxcom', 'dismissed', 'federal', 'judge', 'rejects', 'health', 'care', 'challenge']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
552,16337999,1,"Soccer Insider - USA falls short in bid to host 2022 World Cup, losing to Qatar; Russia beats England for 2018 event - http://goo.gl/Fsvu2 AddThis Chrome Extension http://t.co/GXReEA8 via @AddThis 'The Situation' Workout DVD Blooper Reel (VIDEO) http://huff.to/hgGRBi via @huffingtonpost","['http://goo.gl/Fsvu2', 'http://t.co/GXReEA8', 'http://huff.to/hgGRBi']","['soccer', 'insider', 'usa', 'falls', 'short', 'bid', 'host', 'cup', 'losing', 'qatar', 'russia', 'beats', 'england', 'event', 'addthis', 'chrome', 'extension', 'situation', 'workout', 'dvd', 'blooper', 'reel', 'video']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
553,16337999,2,House speaker-to-be calls tax bill `chicken crap' [AP: Political News] http://bzbx.us/3Qj #Speaker #Chicken via buzzbox.com Video: Home Invasion Murderer Sentenced to Death [CBS News: US News] http://bzbx.us/kQj #Invasion #Death via buzzbox.com,"['http://bzbx.us/3Qj', 'http://bzbx.us/kQj']","['house', 'calls', 'tax', 'chicken', 'crap', 'political', 'news', 'speaker', 'chicken', 'buzzboxcom', 'video', 'invasion', 'murderer', 'sentenced', 'death', 'cbs', 'news', 'news', 'invasion', 'death', 'buzzboxcom']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
564,16426463,0,"RT @thecaucus: The Early Word: AIDS, and the Deficit http://nyti.ms/fZfKYb RT @Indigeneity Kiowa woman helps raise awareness of HIV on World AIDS Day http://j.mp/h9WrPo RT @london_news: http://bit.ly/EJGJc The rotting of New India | Pankaj Mishra: A scandalous collusion involving politicians and t... htt ... @pwgavin Thanx 4 the warning!! jk :-D RT @tweetminster: ""America's global fight against AIDS"" http://wapo.st/f9Usw3 - George W. Bush | The Washington Post RT @fuTuRe_sHOcK: Warren Buffett's $600 Million INTEREST-FREE Loan From Taxpayers
http://tinyurl.com/27uyefo","['http://nyti.ms/fZfKYb', 'http://j.mp/h9WrPo', 'http://bit.ly/EJGJc', 'http://wapo.st/f9Usw3', 'http://tinyurl.com/27uyefo']","['early', 'word', 'aids', 'deficit', 'kiowa', 'woman', 'helps', 'raise', 'awareness', 'hiv', 'aids', 'day', 'rotting', 'india', 'pankaj', 'mishra', 'scandalous', 'collusion', 'involving', 'htt', 'warning', 'americas', 'global', 'fight', 'aids', 'george', 'bush', 'washington', 'post', 'warren', 'buffetts', 'loan', 'taxpayers']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
565,16426463,1,"RT @channel4news: Build up of ice on the southern networks has stopped the trains, but Europe's just as bad says Hammond True? Let us kn ... RT @nytimes: DealBook: Pepsi to Buy Russian Drinkmaker http://nyti.ms/hDvrla RT @Bodewadmi: ""Misty Morning Sunrise"" [#photo gallery] http://bit.ly/ffMgRD RT @rbakercnn RT @mediaguardian: How the US media is dumping on WikiLeaks - and censoring the cable disclosures http://gu.com/p/2ygy5/tf RT @guardianeco: Desire Petroleum shares leap 23% after finding oil in the Falklands http://gu.com/p/2ygk4/tf RT @Indigeneity: Strokes among Maori at epidemic levels http://j.mp/eKSbFo RT @Dobroyeutro: Wikileaks and the El-Masri case: Innocent #CIA #torture victim more than just a leaked cable - Boing Boing http://t.co/ ... RT @mparent77772: In Public Sector, Competence is Punished http://bit.ly/hmKhJt RT @scotsmandotcom: World Cup 2018 decision expected around 3pm. The pros and cons of the four contenders: http://bit.ly/eSPaNs #england2018 RT @palafo: On the FTC's ""do not track"" Web proposal: http://nyti.ms/eTnwvE","['http://nyti.ms/hDvrla', 'http://bit.ly/ffMgRD', 'http://gu.com/p/2ygy5/tf', 'http://gu.com/p/2ygk4/tf', 'http://j.mp/eKSbFo', 'http://t.co/', 'http://bit.ly/hmKhJt', 'http://bit.ly/eSPaNs', 'http://nyti.ms/eTnwvE']","['build', 'ice', 'southern', 'networks', 'stopped', 'trains', 'europes', 'bad', 'hammond', 'true', 'dealbook', 'pepsi', 'buy', 'russian', 'drinkmaker', 'misty', 'morning', 'sunrise', 'photo', 'gallery', 'media', 'dumping', 'wikileaks', 'censoring', 'cable', 'desire', 'petroleum', 'shares', 'leap', 'finding', 'oil', 'falklands', 'strokes', 'maori', 'epidemic', 'levels', 'wikileaks', 'elmasri', 'case', 'innocent', 'cia', 'torture', 'victim', 'leaked', 'cable', 'boing', 'boing', 'httptco', 'public', 'sector', 'competence', 'punished', 'cup', 'decision', 'expected', 'pros', 'cons', 'contenders', 'england', 'ftcs', 'track', 'web', 'proposal']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.994, 0.0, 0.0, 0.0, 0.0, 0.0]"
566,16426463,2,@EmergentCulture Thanx 4 RT! RT @manatrue: R @dandelion101 @Laura_B_R @WeeCupcakeCo @digitalmaverick Email ThisWeek here http://bbc.in/i0FwQp 2get2 talk about #FREEGARY,['http://bbc.in/i0FwQp'],"['email', 'thisweek', 'talk', 'freegary']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
592,16615594,0,"@TG15Medic Hope it gets fixed soon darling - cold here too; our c heating has stopped working!  Brrrrrr x @TG15Medic Thanks darling - snuggling up with Penny with a blanket wrapped around us, as I work at my desk x “How wonderful it is that nobody need wait a single moment before starting to improve the world.” - Anne Frank #quote Doing what you love is the cornerstone of having abundance in your life - Wayne Dyer Hobby of  the week - balloon modeling: http://bit.ly/gk9AGm - great stuff! Sorry darling I don't x RT @aisssut: @iamkits @grattongirl @FashaSandha1 do u have account msn , tell me please ... :) RT @draz211: We should take care not to make the intellect our god; it has, of course, powerful muscles, but no personality~Albert Einstein RT @FarrukhSiddiqui: 101 Amazing Earth #Facts : http://bit.ly/ijnFlu My latest book contract has finally arrived!  Thank you so much for all your support  - I'm elated! x @Jetneuf09 The book is a new twist on Social Media - something very close to my heart x","['http://bit.ly/gk9AGm', 'http://bit.ly/ijnFlu']","['hope', 'fixed', 'darling', 'cold', 'heating', 'stopped', 'working', 'brrrrrr', 'darling', 'snuggling', 'penny', 'blanket', 'wrapped', 'work', 'desk', 'wonderful', 'wait', 'single', 'moment', 'starting', 'improve', 'anne', 'frank', 'quote', 'love', 'abundance', 'life', 'wayne', 'dyer', 'hobby', 'week', 'balloon', 'modeling', 'great', 'stuff', 'darling', 'dont', 'account', 'msn', 'care', 'intellect', 'god', 'powerful', 'muscles', 'einstein', 'amazing', 'earth', 'facts', 'latest', 'book', 'contract', 'finally', 'arrived', 'support', 'elated', 'book', 'twist', 'social', 'media', 'close', 'heart']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
593,16615594,1,RT @misslindadee: o´¯`?.¸(?)`O.¸¸.¸.o´¯`?.¸(?)`O.??¨¯`*? ´*?.?¨¯`*???´*??O.¸¸.¸.o´¯`o.¸(?) `O.¸¸.? SNOWBALL FIGHT!! KEEP IT GOING! @grat ... RT @Flipbooks: 95 Standout Graphics on Cars http://is.gd/6bU6Y #Cars #Art #Design,['http://is.gd/6bU6Y'],"['oooo', 'ooo', 'snowball', 'fight', 'standout', 'graphics', 'cars', 'cars', 'art', 'design']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
594,16615594,2,"RT @Flipbooks: “A drink a day keeps the shrink away” ~Edward Abbey #quote ;-) RT @adamsconsulting: Cheez It Flavored Lip Balm: Would You Use It? - http://bit.ly/cRd5nA RT @TheTop10Blog: @jaycbee Thanks for sharing Jazz, very much appreciated :-) http://bit.ly/dB4aj7 ""Baby you're a firework, come and let your colours BURST!"" ??°?*?????*?°?? RT @lovepeaceunity - Happy Friday! RT @engadget: PhoneSuit's Primo Power Core charges your iPad, BlackBerry, and pretty much everything else http://engt.co/i0Qzli","['http://bit.ly/cRd5nA', 'http://bit.ly/dB4aj7', 'http://engt.co/i0Qzli']","['drink', 'day', 'shrink', 'edward', 'abbey', 'quote', 'cheez', 'flavored', 'lip', 'balm', 'sharing', 'jazz', 'baby', 'firework', 'colours', 'burst', 'happy', 'friday', 'phonesuits', 'primo', 'power', 'core', 'charges', 'ipad', 'blackberry', 'pretty']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
664,17164959,0,The Walter Rhett Daily is out! http://bit.ly/cwQQh3 ? Top stories today by @CBSNews,['http://bit.ly/cwQQh3'],"['walter', 'rhett', 'daily', 'stories', 'today']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
665,17164959,1,The Walter Rhett Daily is out! http://bit.ly/elM23x Top stories today by @walterrhett @HuffPostPol @GlobalPost @BarackObama #news #blogs #US,['http://bit.ly/elM23x'],"['walter', 'rhett', 'daily', 'stories', 'today', 'news', 'blogs']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
666,17164959,2,"@MediaLizzy The Zimbabwe Cable. Engaging, multi-faceted background to the US ambassador's review. http://bit.ly/zimcable RT! #warcrimes",['http://bit.ly/zimcable'],"['zimbabwe', 'cable', 'engaging', 'background', 'review', 'warcrimes']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
713,17542265,0,http://ow.ly/3i30z Letters to the editor about the use of radiation in scans of teeth in dental offices,['http://ow.ly/3i30z'],"['httpowlyiz', 'letters', 'editor', 'radiation', 'scans', 'teeth', 'dental', 'offices']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
714,17542265,1,http://ow.ly/3iG6a Microsoft Xbox Kinect Health care applications.  This is the future of health care. http://ow.ly/3iH6o Opponents take aim at limited health plans?  What good is insurance if the maximums won't pay for one day in hospital? http://ow.ly/3iQfV Americans are slowly starting to seek health care they put off due to recession,"['http://ow.ly/3iG6a', 'http://ow.ly/3iH6o', 'http://ow.ly/3iQfV']","['microsoft', 'xbox', 'kinect', 'health', 'care', 'future', 'health', 'care', 'opponents', 'aim', 'limited', 'health', 'plans', 'good', 'insurance', 'maximums', 'pay', 'day', 'hospital', 'americans', 'slowly', 'starting', 'seek', 'health', 'care', 'recession']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
715,17542265,2,RT @GCPworks: Israeli company pioneers 'walking wheelchair' for paralyzed people so they can stand and walk (LA Times) http://lat.ms/gfkeK2,['http://lat.ms/gfkeK2'],"['israeli', 'company', 'pioneers', 'walking', 'wheelchair', 'paralyzed', 'people', 'stand', 'walk', 'times']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
721,17593806,0,"RT @ProSyn: ""The failure of #euro – and #EU and its Common Market – would be the biggest pan-European disaster since 1945."" http://bit.l ... RT @tomsguidefr: Google TV, le flop de 2010 - http://is.gd/i2tYx #GoogleTV RT @TheAtlantic: How barcodes and touch screens are resuscitating a casket factory: http://ow.ly/3i5na RT @stacykinney: Why the Kindle Is Losing Me http://is.gd/i16l2 RT @jmgall: There's No Place Like #Facebook For the Holidays http://goo.gl/fb/IZsCP socialmediatoday.com RT @TechKingBlog: Free Useful Twitter Icon Sets for Designers and Bloggers http://cot.ag/htTQhw","['http://bit.l', 'http://is.gd/i2tYx', 'http://ow.ly/3i5na', 'http://is.gd/i16l2', 'http://goo.gl/fb/IZsCP', 'http://cot.ag/htTQhw']","['failure', 'euro', 'common', 'market', 'biggest', 'disaster', 'httpbitl', 'google', 'flop', 'googletv', 'barcodes', 'touch', 'screens', 'casket', 'factory', 'kindle', 'losing', 'httpisgdil', 'place', 'facebook', 'holidays', 'free', 'twitter', 'icon', 'sets', 'designers', 'bloggers']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
722,17593806,1,"Facebook Launching Friendship Pages; You'll Love It, Except for When You Don't - http://icio.us/bgy1a4",['http://icio.us/bgy1a4'],"['facebook', 'launching', 'friendship', 'youll', 'love', 'dont']","[0.0, 0.939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
