Unnamed: 0,NewsId,UserId,TweetId,ExpandedUrl,ShortUrl,DisplayUrl,SourceUrl,PublicationTime,TopicInterests
5065,5065,103415179,9961936812773377,http://bit.ly/fyPXRD,http://bit.ly/fyPXRD,http://bit.ly/fyPXRD,http://bit.ly,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.373, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0]"
5066,5066,103415179,9961938683432960,http://bit.ly/e3yQll,http://bit.ly/e3yQll,http://bit.ly/e3yQll,http://bit.ly,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.373, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0]"
5067,5067,103415179,9961941208408064,http://bit.ly/fNVMKn,http://bit.ly/fNVMKn,http://bit.ly/fNVMKn,http://bit.ly,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.373, 0.188, 0.0, 0.0, 0.0, 0.0, 0.0]"
5070,5070,21478415,9962004949245952,http://is.gd/i2Q0I,http://is.gd/i2Q0I,http://is.gd/i2Q0I,http://is.gd,2010-12-01 08:00:00,"[0.0, 0.053, 0.022, 0.0, 0.02, 0.014, 0.01, 0.0, 0.0, 0.0, 0.078, 0.046, 0.022, 0.0, 0.087, 0.017, 0.0, 0.054, 0.03, 0.0, 0.0, 0.0, 0.072, 0.023, 0.084, 0.231, 0.083, 0.011, 0.0, 0.0]"
5073,5073,213623879,9962041972367361,http://bit.ly/ijqMuh,http://bit.ly/ijqMuh,http://bit.ly/ijqMuh,http://bit.ly,,"[0.12, 0.0, 0.0, 0.0, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24, 0.0, 0.0, 0.0, 0.0, 0.121, 0.0, 0.0, 0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.121, 0.0]"
5076,5076,21478415,9962051082387456,http://is.gd/i2Q2Q,http://is.gd/i2Q2Q,http://is.gd/i2Q2Q,http://is.gd,2014-03-12 21:15:50,"[0.071, 0.039, 0.02, 0.0, 0.0, 0.074, 0.0, 0.0, 0.022, 0.02, 0.106, 0.035, 0.051, 0.0, 0.0, 0.0, 0.045, 0.074, 0.07, 0.014, 0.016, 0.012, 0.084, 0.031, 0.053, 0.031, 0.064, 0.0, 0.023, 0.026]"
5078,5078,21478415,9962125367713792,http://is.gd/i2Q5x,http://is.gd/i2Q5x,http://is.gd/i2Q5x,http://is.gd,2010-12-01 08:00:00,"[0.0, 0.017, 0.041, 0.022, 0.018, 0.116, 0.0, 0.0, 0.025, 0.0, 0.057, 0.04, 0.038, 0.0, 0.173, 0.067, 0.054, 0.042, 0.0, 0.0, 0.0, 0.011, 0.02, 0.0, 0.044, 0.054, 0.027, 0.027, 0.064, 0.042]"
5081,5081,21478415,9962186147368960,http://is.gd/i2Q81,http://is.gd/i2Q81,http://is.gd/i2Q81,http://is.gd,2010-12-01 08:00:00,"[0.047, 0.062, 0.0, 0.0, 0.0, 0.1, 0.027, 0.0, 0.095, 0.0, 0.094, 0.04, 0.025, 0.0, 0.065, 0.043, 0.054, 0.069, 0.05, 0.0, 0.025, 0.0, 0.034, 0.044, 0.032, 0.0, 0.053, 0.031, 0.0, 0.0]"
5085,5085,115561720,9962261087002624,http://bit.ly/gDBgVP,http://bit.ly/gDBgVP,http://bit.ly/gDBgVP,http://bit.ly,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5086,5086,89850065,9962318062428160,http://rd.io/x/QPGNK29m-w,http://rd.io/x/QPGNK29m-w,http://rd.io/x/QPGNK29m-w,http://rd.io,,"[0.0, 0.0, 0.0, 0.121, 0.287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.284, 0.0, 0.0, 0.0, 0.0, 0.0]"
5087,5087,21478415,9962341244346368,http://is.gd/i2Qce,http://is.gd/i2Qce,http://is.gd/i2Qce,http://is.gd,2010-12-01 08:00:00,"[0.043, 0.037, 0.0, 0.035, 0.0, 0.114, 0.0, 0.0, 0.0, 0.013, 0.025, 0.067, 0.013, 0.0, 0.104, 0.059, 0.067, 0.106, 0.019, 0.011, 0.013, 0.0, 0.042, 0.012, 0.128, 0.015, 0.039, 0.0, 0.0, 0.014]"
5088,5088,138535568,9962378154217472,http://tl.gd/78h09o,http://tl.gd/78h09o,http://tl.gd/78h09o,http://tl.gd,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.136, 0.0, 0.0, 0.0, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5090,5090,21478415,9962417664557056,http://is.gd/i2Qfp,http://is.gd/i2Qfp,http://is.gd/i2Qfp,http://is.gd,2010-11-30 08:00:00,"[0.0, 0.039, 0.014, 0.056, 0.0, 0.0, 0.0, 0.069, 0.058, 0.022, 0.121, 0.0, 0.052, 0.0, 0.096, 0.0, 0.038, 0.031, 0.067, 0.013, 0.014, 0.012, 0.077, 0.043, 0.044, 0.0, 0.133, 0.0, 0.0, 0.0]"
5094,5094,124548367,9962511327567872,http://www.bbc.co.uk/news/world-europe-11885495,http://www.bbc.co.uk/news/world-europe-11885495,http://www.bbc.co.uk/news/world-europe-11885495,http://www.bbc.co.uk,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.324, 0.0, 0.359, 0.139, 0.0, 0.0, 0.0, 0.0]"
5096,5096,816653,9962453060296704,http://tcrn.ch/hc5IgR,http://tcrn.ch/hc5IgR,http://tcrn.ch/hc5IgR,http://tcrn.ch,2010-12-01 05:30:04,"[0.0, 0.013, 0.0, 0.0, 0.0, 0.113, 0.064, 0.0, 0.0, 0.0, 0.013, 0.0, 0.011, 0.0, 0.21, 0.011, 0.0, 0.022, 0.03, 0.0, 0.095, 0.059, 0.0, 0.131, 0.031, 0.0, 0.126, 0.0, 0.043, 0.025]"
5102,5102,9567382,9962811455180800,http://goo.gl/fb/NTAF0,http://goo.gl/fb/NTAF0,http://goo.gl/fb/NTAF0,http://goo.gl,,"[0.483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.081, 0.0, 0.0, 0.0, 0.201, 0.177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.0, 0.0, 0.023]"
5103,5103,9567382,9962813787217921,http://goo.gl/fb/Kq8Uf,http://goo.gl/fb/Kq8Uf,http://goo.gl/fb/Kq8Uf,http://goo.gl,,"[0.374, 0.063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.183, 0.0, 0.0, 0.0, 0.116, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058, 0.018, 0.0, 0.0]"
5104,5104,9567382,9962816249266176,http://goo.gl/fb/kY6QP,http://goo.gl/fb/kY6QP,http://goo.gl/fb/kY6QP,http://goo.gl,,"[0.342, 0.0, 0.0, 0.0, 0.0, 0.026, 0.119, 0.0, 0.0, 0.0, 0.0, 0.028, 0.0, 0.0, 0.169, 0.182, 0.0, 0.051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.076, 0.0, 0.0, 0.0]"
5109,5109,124548367,9962905449537536,http://bit.ly/fG72rf,http://bit.ly/fG72rf,http://bit.ly/fG72rf,http://bit.ly,,"[0.073, 0.0, 0.0, 0.0, 0.059, 0.147, 0.147, 0.045, 0.0, 0.061, 0.121, 0.0, 0.02, 0.0, 0.1, 0.035, 0.105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.083, 0.0]"
5113,5113,57869243,9963000517632000,http://dlvr.it/9WmpJ,http://dlvr.it/9WmpJ,http://dlvr.it/9WmpJ,http://dlvr.it,,"[0.032, 0.05, 0.0, 0.0, 0.039, 0.023, 0.076, 0.0, 0.0, 0.067, 0.14, 0.0, 0.031, 0.0, 0.0, 0.062, 0.0, 0.059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.062, 0.152, 0.085, 0.119, 0.0, 0.0, 0.0]"
5114,5114,57869243,9963002522509313,http://dlvr.it/9Wmpf,http://dlvr.it/9Wmpf,http://dlvr.it/9Wmpf,http://dlvr.it,,"[0.058, 0.0, 0.0, 0.096, 0.0, 0.098, 0.0, 0.047, 0.151, 0.0, 0.06, 0.0, 0.114, 0.0, 0.0, 0.025, 0.0, 0.089, 0.03, 0.0, 0.0, 0.0, 0.092, 0.0, 0.0, 0.0, 0.135, 0.0, 0.0, 0.0]"
5120,5120,28785486,9963122521542656,http://abcn.ws/fArtIB,http://abcn.ws/fArtIB,http://abcn.ws/fArtIB,http://abcn.ws,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.012, 0.0, 0.0, 0.0, 0.011, 0.0, 0.0, 0.0, 0.0, 0.011, 0.0, 0.012, 0.0, 0.0, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.722]"
5122,5122,15982861,9963308736057344,http://www.bbc.co.uk/news/world-11879951,http://www.bbc.co.uk/news/world-11879951,http://www.bbc.co.uk/news/world-11879951,http://www.bbc.co.uk,2010-11-30 16:22:25,"[0.0, 0.0, 0.0, 0.138, 0.0, 0.106, 0.0, 0.107, 0.0, 0.0, 0.0, 0.142, 0.088, 0.049, 0.0, 0.0, 0.0, 0.234, 0.0, 0.0, 0.0, 0.058, 0.0, 0.067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5123,5123,20709918,9963322824720384,http://bit.ly/au4YGA,http://bit.ly/au4YGA,http://bit.ly/au4YGA,http://bit.ly,2010-10-25 02:51:00+00:00,"[0.018, 0.078, 0.0, 0.084, 0.0, 0.0, 0.0, 0.013, 0.024, 0.0, 0.119, 0.014, 0.034, 0.0, 0.024, 0.042, 0.169, 0.116, 0.0, 0.012, 0.0, 0.0, 0.082, 0.011, 0.062, 0.061, 0.036, 0.0, 0.0, 0.0]"
5130,5130,110596487,9963423123111936,http://bit.ly/fNJIc4,http://bit.ly/fNJIc4,http://bit.ly/fNJIc4,http://bit.ly,,"[0.385, 0.0, 0.0, 0.07, 0.0, 0.158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.231, 0.0, 0.058, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0]"
5137,5137,176051496,9963663599341568,http://nyti.ms/i6oHKr,http://nyti.ms/i6oHKr,http://nyti.ms/i6oHKr,http://nyti.ms,2010-12-01 13:13:51+00:00,"[0.0, 0.073, 0.0, 0.016, 0.06, 0.08, 0.0, 0.016, 0.063, 0.0, 0.0, 0.0, 0.035, 0.0, 0.213, 0.017, 0.071, 0.042, 0.0, 0.0, 0.0, 0.0, 0.043, 0.079, 0.113, 0.0, 0.047, 0.031, 0.0, 0.0]"
5138,5138,9567382,9963664496926720,http://nyti.ms/ezaw2A,http://nyti.ms/ezaw2A,http://nyti.ms/ezaw2A,http://nyti.ms,2010-12-01 13:13:51+00:00,"[0.0, 0.073, 0.0, 0.016, 0.06, 0.08, 0.0, 0.016, 0.063, 0.0, 0.0, 0.0, 0.035, 0.0, 0.213, 0.017, 0.071, 0.042, 0.0, 0.0, 0.0, 0.0, 0.043, 0.079, 0.113, 0.0, 0.047, 0.031, 0.0, 0.0]"
5143,5143,103415179,9963758499659777,http://engt.co/fL42nQ,http://engt.co/fL42nQ,http://engt.co/fL42nQ,http://engt.co,,"[0.022, 0.0, 0.0, 0.025, 0.024, 0.095, 0.0, 0.088, 0.028, 0.0, 0.0, 0.09, 0.05, 0.0, 0.069, 0.0, 0.0, 0.116, 0.0, 0.0, 0.043, 0.047, 0.074, 0.0, 0.0, 0.0, 0.224, 0.0, 0.0, 0.0]"
5145,5145,9567382,9963792574193664,http://goo.gl/fb/Un8xI,http://goo.gl/fb/Un8xI,http://goo.gl/fb/Un8xI,http://goo.gl,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.306, 0.368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5147,5147,89850065,9963805840769024,http://rd.io/x/QPGNK2x4VA,http://rd.io/x/QPGNK2x4VA,http://rd.io/x/QPGNK2x4VA,http://rd.io,,"[0.0, 0.0, 0.0, 0.121, 0.287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.284, 0.0, 0.0, 0.0, 0.0, 0.0]"
5153,5153,82340330,9963876405747712,http://j.mp/gcZr8q,http://j.mp/gcZr8q,http://j.mp/gcZr8q,http://j.mp,2010-12-01 12:50:29+00:00,"[0.0, 0.048, 0.032, 0.013, 0.058, 0.03, 0.0, 0.0, 0.037, 0.0, 0.05, 0.0, 0.034, 0.0, 0.057, 0.038, 0.04, 0.096, 0.0, 0.029, 0.014, 0.041, 0.023, 0.0, 0.25, 0.017, 0.074, 0.0, 0.019, 0.0]"
5155,5155,115561720,9963960329572352,http://goo.gl/mnuIH,http://goo.gl/mnuIH,http://goo.gl/mnuIH,http://goo.gl,,"[0.085, 0.065, 0.307, 0.072, 0.0, 0.0, 0.0, 0.0, 0.071, 0.0, 0.0, 0.057, 0.018, 0.0, 0.087, 0.048, 0.0, 0.0, 0.0, 0.0, 0.018, 0.0, 0.014, 0.0, 0.0, 0.0, 0.016, 0.024, 0.076, 0.0]"
5165,5165,115561720,9964194883436544,http://goo.gl/Ea7mN,http://goo.gl/Ea7mN,http://goo.gl/Ea7mN,http://goo.gl,2010-12-01 06:16:10,"[0.149, 0.057, 0.475, 0.053, 0.0, 0.0, 0.0, 0.0, 0.013, 0.0, 0.0, 0.064, 0.0, 0.0, 0.014, 0.064, 0.0, 0.029, 0.0, 0.0, 0.0, 0.0, 0.012, 0.0, 0.0, 0.0, 0.019, 0.019, 0.021, 0.0]"
5173,5173,43714489,9964291297906688,http://www.fashionbubbles.com/destaque/beleza-com-curvas-as-7-modelos-plus-size-mais-bonitas/,http://www.fashionbubbles.com/destaque/beleza-com-curvas-as-7-modelos-plus-size-mais-bonitas/,http://www.fashionbubbles.com/destaque/beleza-com-curvas-as-7-modelos-plus-size-mais-bonitas/,http://www.fashionbubbles.com,2010-11-25 18:01:12+00:00,"[0.067, 0.126, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.113, 0.0, 0.0, 0.0, 0.044, 0.036, 0.0, 0.0, 0.053, 0.0, 0.0, 0.0, 0.056, 0.0, 0.0, 0.031, 0.0, 0.0, 0.045, 0.136, 0.066, 0.0]"
5178,5178,48510756,9964361971933184,http://bit.ly/gZFvBn,http://bit.ly/gZFvBn,http://bit.ly/gZFvBn,http://bit.ly,2010-12-01 12:14:02.120020+00:00,"[0.054, 0.0, 0.0, 0.0, 0.07, 0.0, 0.171, 0.0, 0.0, 0.0, 0.251, 0.0, 0.0, 0.0, 0.0, 0.043, 0.067, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.201, 0.0, 0.091, 0.0, 0.0, 0.0]"
5195,5195,742143,9964134007312384,http://bbc.in/hQpMbw,http://bbc.in/hQpMbw,http://bbc.in/hQpMbw,http://bbc.in,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.324, 0.0, 0.359, 0.138, 0.0, 0.0, 0.0, 0.0]"
5202,5202,212979011,9965202514644993,http://www.heartlinker.nl/?page_id=537,http://www.heartlinker.nl/?page_id=537,http://www.heartlinker.nl/?page_id=537,http://www.heartlinker.nl,2009-01-04 13:01:50+00:00,"[0.033, 0.013, 0.013, 0.0, 0.052, 0.071, 0.115, 0.0, 0.0, 0.0, 0.104, 0.093, 0.05, 0.0, 0.026, 0.037, 0.036, 0.063, 0.0, 0.013, 0.042, 0.041, 0.025, 0.017, 0.051, 0.0, 0.025, 0.026, 0.021, 0.0]"
5206,5206,742143,9964136230289408,http://bbc.in/eYqlJb,http://bbc.in/eYqlJb,http://bbc.in/eYqlJb,http://bbc.in,2010-12-01 13:04:55,"[0.0, 0.149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.129, 0.0, 0.248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5214,5214,15982861,9965644300681216,http://wlcentral.org/node/418,http://t.co/RA06fSo,wlcentral.org/node/418,http://wlcentral.org,,"[0.025, 0.045, 0.0, 0.017, 0.036, 0.018, 0.094, 0.022, 0.03, 0.011, 0.048, 0.043, 0.017, 0.0, 0.096, 0.017, 0.041, 0.054, 0.027, 0.011, 0.0, 0.0, 0.088, 0.038, 0.095, 0.018, 0.044, 0.0, 0.01, 0.034]"
5215,5215,189689466,9965650487279616,http://n.itsdannyg.com/9846,http://n.itsdannyg.com/9846,http://n.itsdannyg.com/9846,http://n.itsdannyg.com,,"[0.0, 0.158, 0.0, 0.0, 0.0, 0.0, 0.098, 0.0, 0.0, 0.0, 0.0, 0.199, 0.0, 0.0, 0.0, 0.152, 0.228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5216,5216,103415179,9965659978993665,http://bit.ly/g13b6H,http://bit.ly/g13b6H,http://bit.ly/g13b6H,http://bit.ly,2010-12-01 13:01:20+00:00,"[0.0, 0.0, 0.0, 0.0, 0.052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.191, 0.068, 0.056, 0.0, 0.027, 0.01, 0.025, 0.297, 0.013, 0.029, 0.0, 0.0, 0.0, 0.0, 0.122, 0.021, 0.018, 0.013, 0.047, 0.0]"
5227,5227,15617333,9966064251183104,http://goo.gl/fb/2Yky9,http://goo.gl/fb/2Yky9,http://goo.gl/fb/2Yky9,http://goo.gl,,"[0.032, 0.032, 0.031, 0.034, 0.03, 0.036, 0.041, 0.033, 0.034, 0.03, 0.037, 0.034, 0.034, 0.028, 0.033, 0.039, 0.029, 0.043, 0.03, 0.033, 0.037, 0.031, 0.032, 0.033, 0.034, 0.033, 0.033, 0.032, 0.033, 0.03]"
5228,5228,15617333,9966067950551041,http://goo.gl/fb/NYRGk,http://goo.gl/fb/NYRGk,http://goo.gl/fb/NYRGk,http://goo.gl,,"[0.032, 0.032, 0.031, 0.034, 0.03, 0.036, 0.041, 0.033, 0.034, 0.03, 0.037, 0.034, 0.034, 0.028, 0.033, 0.039, 0.029, 0.043, 0.03, 0.033, 0.037, 0.031, 0.032, 0.033, 0.034, 0.033, 0.033, 0.032, 0.033, 0.03]"
5230,5230,15617333,9966070521663488,http://goo.gl/fb/GmyIz,http://goo.gl/fb/GmyIz,http://goo.gl/fb/GmyIz,http://goo.gl,,"[0.032, 0.032, 0.031, 0.034, 0.03, 0.036, 0.041, 0.033, 0.034, 0.03, 0.037, 0.034, 0.034, 0.028, 0.033, 0.039, 0.029, 0.043, 0.03, 0.033, 0.037, 0.031, 0.032, 0.033, 0.034, 0.033, 0.033, 0.032, 0.033, 0.03]"
5231,5231,15617333,9966072870473728,http://goo.gl/fb/h33w4,http://goo.gl/fb/h33w4,http://goo.gl/fb/h33w4,http://goo.gl,,"[0.032, 0.032, 0.031, 0.034, 0.03, 0.036, 0.041, 0.033, 0.034, 0.03, 0.037, 0.034, 0.034, 0.028, 0.033, 0.039, 0.029, 0.043, 0.03, 0.033, 0.037, 0.031, 0.032, 0.033, 0.034, 0.033, 0.033, 0.032, 0.033, 0.03]"
5232,5232,89850065,9966072966946816,http://rd.io/x/QPGNKxM4cA,http://rd.io/x/QPGNKxM4cA,http://rd.io/x/QPGNKxM4cA,http://rd.io,,"[0.0, 0.0, 0.0, 0.121, 0.284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.285, 0.0, 0.0, 0.0, 0.0, 0.0]"
5233,5233,15617333,9966075273814016,http://goo.gl/fb/cX62G,http://goo.gl/fb/cX62G,http://goo.gl/fb/cX62G,http://goo.gl,,"[0.032, 0.032, 0.031, 0.034, 0.03, 0.036, 0.041, 0.033, 0.034, 0.03, 0.037, 0.034, 0.034, 0.028, 0.033, 0.039, 0.029, 0.043, 0.03, 0.033, 0.037, 0.031, 0.032, 0.033, 0.034, 0.033, 0.033, 0.032, 0.033, 0.03]"
5237,5237,9522502,9966238868439040,http://usat.ly/gtxmSi,http://usat.ly/gtxmSi,http://usat.ly/gtxmSi,http://usat.ly,,"[0.024, 0.025, 0.0, 0.0, 0.0, 0.0, 0.163, 0.0, 0.0, 0.0, 0.0, 0.038, 0.0, 0.0, 0.179, 0.0, 0.092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111, 0.038, 0.142, 0.047, 0.137, 0.0, 0.0, 0.0]"
5241,5241,57869243,9966261807091712,http://dlvr.it/9WnhD,http://dlvr.it/9WnhD,http://dlvr.it/9WnhD,http://dlvr.it,,"[0.0, 0.0, 0.0, 0.0, 0.149, 0.0, 0.0, 0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.121, 0.0, 0.0, 0.149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5242,5242,57869243,9966263367372800,http://dlvr.it/9Wpgw,http://dlvr.it/9Wpgw,http://dlvr.it/9Wpgw,http://dlvr.it,,"[0.0, 0.0, 0.0, 0.0, 0.148, 0.0, 0.0, 0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.121, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5248,5248,15982861,9966280232673280,http://wlcentral.org/node/374,http://t.co/eRqotA5,wlcentral.org/node/374,http://wlcentral.org,,"[0.017, 0.033, 0.0, 0.0, 0.0, 0.112, 0.114, 0.0, 0.023, 0.0, 0.038, 0.02, 0.049, 0.0, 0.054, 0.0, 0.035, 0.047, 0.0, 0.12, 0.032, 0.0, 0.0, 0.0, 0.17, 0.017, 0.06, 0.0, 0.0, 0.058]"
5253,5253,15982861,9966411136897024,http://wlcentral.org/node/393,http://t.co/8AVIMMV,wlcentral.org/node/393,http://wlcentral.org,,"[0.055, 0.049, 0.0, 0.124, 0.0, 0.137, 0.0, 0.0, 0.0, 0.041, 0.096, 0.0, 0.0, 0.0, 0.0, 0.05, 0.061, 0.332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045, 0.0, 0.0, 0.0, 0.0, 0.0]"
5260,5260,79896423,9966514513907712,http://bit.ly/e1BQlL,http://bit.ly/e1BQlL,http://bit.ly/e1BQlL,http://bit.ly,,"[0.023, 0.0, 0.032, 0.0, 0.0, 0.0, 0.035, 0.011, 0.023, 0.0, 0.1, 0.03, 0.065, 0.0, 0.014, 0.095, 0.034, 0.083, 0.011, 0.055, 0.0, 0.0, 0.046, 0.049, 0.167, 0.027, 0.078, 0.0, 0.0, 0.013]"
5266,5266,21478415,9966745515200513,http://is.gd/i2SWc,http://is.gd/i2SWc,http://is.gd/i2SWc,http://is.gd,2010-12-01 08:00:00,"[0.028, 0.047, 0.0, 0.0, 0.0, 0.019, 0.0, 0.03, 0.0, 0.091, 0.172, 0.035, 0.02, 0.014, 0.013, 0.0, 0.058, 0.086, 0.0, 0.025, 0.017, 0.0, 0.0, 0.147, 0.095, 0.023, 0.04, 0.01, 0.016, 0.013]"
5269,5269,57869243,9966837668249600,http://dlvr.it/9Wq37,http://dlvr.it/9Wq37,http://dlvr.it/9Wq37,http://dlvr.it,2010-12-01 13:44:35+00:00,"[0.032, 0.0, 0.0, 0.0, 0.0, 0.129, 0.04, 0.01, 0.0, 0.0, 0.033, 0.0, 0.05, 0.0, 0.082, 0.016, 0.119, 0.049, 0.0, 0.05, 0.018, 0.016, 0.0, 0.057, 0.108, 0.0, 0.156, 0.012, 0.014, 0.0]"
5270,5270,89850065,9966843204734977,http://bit.ly/fkxqEd,http://bit.ly/fkxqEd,http://bit.ly/fkxqEd,http://bit.ly,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.089, 0.057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037, 0.0, 0.031, 0.076, 0.046, 0.173, 0.0, 0.0, 0.0, 0.031, 0.146, 0.0, 0.0, 0.0, 0.0, 0.308, 0.0, 0.0]"
5271,5271,138535568,9966844165234688,http://tl.gd/78hb2f,http://tl.gd/78hb2f,http://tl.gd/78hb2f,http://tl.gd,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5275,5275,21478415,9966963635781632,http://is.gd/i2T58,http://is.gd/i2T58,http://is.gd/i2T58,http://is.gd,2010-12-01 08:00:00,"[0.116, 0.02, 0.0, 0.05, 0.02, 0.0, 0.072, 0.0, 0.073, 0.0, 0.131, 0.0, 0.0, 0.0, 0.106, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031, 0.087, 0.028, 0.0, 0.024, 0.0, 0.0, 0.0]"
5281,5281,15982861,9967035828150272,http://wlcentral.org/node/166,http://t.co/5hmMaSB,wlcentral.org/node/166,http://wlcentral.org,,"[0.015, 0.107, 0.0, 0.0, 0.038, 0.064, 0.0, 0.037, 0.0, 0.089, 0.033, 0.0, 0.013, 0.0, 0.0, 0.034, 0.0, 0.097, 0.0, 0.0, 0.079, 0.047, 0.04, 0.046, 0.142, 0.022, 0.0, 0.0, 0.07, 0.026]"
